시도명,시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
경기도,남양주시,한솔농장,닭,산란계,6000.0,"경기도 남양주시 조안면 송촌리 954번지 ,산18",37.5771780581,127.3198770819,2020-01-31
경기도,남양주시,현대농장,닭,산란계,9162.0,경기도 남양주시 화도읍 답내리 475번지 5호,37.6596094058,127.3406265394,2021-06-30
경기도,남양주시,현대농장,닭,산란계,60000.0,경기도 남양주시 화도읍 답내리 475번지 5호,37.6595318495,127.34079611,2020-04-30
경기도,남양주시,화도농장,닭,육계,45.0,경기도 남양주시 화도읍 차산리 730번지,37.6325864345,127.2924133108,2021-04-30
경기도,안성시,NES농장,닭,산란계,58000.0,경기도 안성시 일죽면 능국리 7번지 1호,37.1114922,127.5022345,2020-06-30
경기도,안성시,NES농장,닭,산란계,100000.0,경기도 안성시 일죽면 능국리 7번지 1호,37.1112428218,127.5016995946,2021-06-30
경기도,안성시,NES농장2,닭,산란계,110000.0,경기도 안성시 일죽면 능국리 4번지 외 1필지(4-2),37.1110957,127.5001055,2021-04-30
경기도,안성시,NES농장2,닭,산란계,110000.0,경기도 안성시 일죽면 능국리 4번지 외 1필지(4-2),37.1110625487,127.5001463497,2021-09-30
경기도,안성시,가족농장,오리,,3000.0,경기도 안성시 미양면 고지리 574번지 2호,36.9584163,127.2047427,2021-04-30
경기도,안성시,가족농장,닭,육계,14000.0,경기도 안성시 미양면 고지리 574번지 2호 외 1필지,36.9585780201,127.2048001246,2021-11-30
경기도,안성시,강덕농장,닭,육계,45500.0,경기도 안성시 미양면 강덕리 101번지 6호 외1필지(101-4),36.9509465581,127.2251590035,2021-07-31
경기도,안성시,경기농장,닭,산란계,30000.0,경기도 안성시 원곡면 반제리 430번지 외1필지,37.0158883157,127.1597708929,2021-06-30
경기도,안성시,경남축산,닭,육계,54000.0,경기도 안성시 원곡면 외가천리 142번지 25호,37.0413265,127.1394754,2020-11-30
경기도,안성시,경운농장,닭,육계,27000.0,경기도 안성시 일죽면 장암리 237번지 5호,37.0736115185,127.4633143302,2021-07-31
경기도,안성시,경원농장,닭,산란계,5000.0,경기도 안성시 삼죽면 내장리 211번지,37.0803889995,127.3989900677,2021-09-30
경기도,안성시,경훈농장,닭,산란계,10000.0,경기도 안성시 미양면 고지리 520번지,36.9624672354,127.2100760502,2021-06-30
경기도,안성시,계림농원,닭,육계,50000.0,경기도 안성시 서운면 현매리 628번지 1호,36.9304724856,127.2128135576,2021-06-30
경기도,안성시,구수리 농장,닭,육계,140000.0,경기도 안성시 미양면 구수리 45번지 3호,36.9731646,127.2574632,2020-01-31
경기도,안성시,구오농장,닭,육계,55000.0,경기도 안성시 서운면 신능리 141번지 1호,36.9661681336,127.2746910468,2021-11-30
경기도,안성시,구칠농장,닭,육계,80000.0,경기도 안성시 미양면 고지리 69번지 4호 (위쪽축사),36.9556448836,127.2220532058,2021-09-30
경기도,안성시,금강농장,닭,육계,45000.0,경기도 안성시 원곡면 성주리 342번지 2호,37.0878221829,127.1503693643,2021-11-30
경기도,안성시,금강농장,닭,육계,45000.0,경기도 안성시 원곡면 성주리 342번지 2호,37.0872045,127.1502762,2020-05-31
경기도,안성시,금광농장,닭,산란계,50000.0,경기도 안성시 금광면 사흥리 118번지,37.0025837,127.3740085,2020-04-30
경기도,안성시,금광농장,닭,육계,15400.0,경기도 안성시 금광면 사흥리 118번지 외 1필지(119),37.0025800905,127.3739281893,2021-09-30
경기도,안성시,금평농장,닭,육계,8000.0,경기도 안성시 일죽면 금산리 50번지 8호,37.0747404,127.5102924,2020-01-31
경기도,안성시,금평농장,닭,육계,8000.0,경기도 안성시 일죽면 금산리 산 14번지 1호,37.0768893332,127.5036113811,2021-07-31
경기도,안성시,길담농장,오리,,20000.0,경기도 안성시 보개면 동평리 32번지,37.0837065,127.3277526,2020-01-31
경기도,안성시,꼬꼬농장,닭,육계,69664.0,경기도 안성시 보개면 내방리 228번지 4호 외 4필지,37.0204198687,127.31268618,2021-09-30
경기도,안성시,나루농장,닭,육계,55000.0,경기도 안성시 보개면 적가리 199번지,37.0527134,127.2842037,2020-07-31
경기도,안성시,나루농장,닭,육계,55000.0,경기도 안성시 보개면 적가리 199번지,37.0526887688,127.2846475481,2021-11-30
경기도,안성시,남풍농원,닭,육계,500.0,경기도 안성시 보개면 남풍리 944번지 1호,37.0789337075,127.3081433447,2021-06-30
경기도,안성시,노동 농장,오리,,6000.0,경기도 안성시 일죽면 능국리 678번지 3호,37.1134623,127.4878237,2020-11-30
경기도,안성시,노동 농장,오리,,6000.0,경기도 안성시 일죽면 능국리 678번지 3호,37.113462318,127.4878237822,2021-09-30
경기도,안성시,농업회사법인 골드아이(유),닭,산란계,370000.0,경기도 안성시 일죽면 능국리 310번지 1호,37.1009750602,127.4888699462,2021-11-30
경기도,안성시,농업회사법인 선유팜 주식회사,닭,산란계,30000.0,경기도 안성시 일죽면 신흥리 899번지 3호,37.1248299169,127.4610268877,2021-09-30
경기도,안성시,농업회사법인 선유팜 주식회사,닭,산란계,30000.0,경기도 안성시 일죽면 신흥리 899번지 2호,37.1237916,127.4620764,2020-11-30
경기도,안성시,농업회사법인 티지에프(주),닭,산란계,783000.0,경기도 안성시 금광면 삼흥리 647번지 1호 (외10필지),37.0277185476,127.3633406736,2021-11-30
경기도,안성시,농업회사법인(주)알로팜 명당지점,닭,산란계,450000.0,경기도 안성시 대덕면 명당리 173번지 1호,37.0445048594,127.2128118927,2021-07-31
경기도,안성시,농업회사법인(주)알로팜 명당지점,닭,산란계,450000.0,경기도 안성시 대덕면 명당리 173번지 1호,37.0440489,127.2127141,2020-06-30
경기도,안성시,다나농장,닭,산란계,40000.0,경기도 안성시 공도읍 용두리 382번지 9호,37.0158008,127.1668246,2020-06-30
경기도,안성시,다나농장,닭,산란계,40000.0,경기도 안성시 공도읍 용두리 382번지 9호,37.0163217677,127.1663901019,2021-09-30
경기도,안성시,다모아부화장,오리,,7560.0,경기도 안성시 미양면 고지리 426번지,36.9640675842,127.2083512331,2021-09-30
경기도,안성시,대박농장,닭,육계,40000.0,경기도 안성시 공도읍 중복리 259번지 1호,36.9733912908,127.1315243587,2021-07-31
경기도,안성시,대성농장,닭,육계,60000.0,경기도 안성시 일죽면 금산리 130번지,37.0731842881,127.5071661322,2021-11-30
경기도,안성시,대율,오리,,8568.0,경기도 안성시 서운면 현매리 188번지 5호 외 2필지,36.9334252,127.2271595,2020-01-31
경기도,안성시,대율,오리,,8568.0,경기도 안성시 서운면 현매리 188번지 5호,36.9333276767,127.2270863156,2021-07-31
경기도,안성시,대현농장,오리,,10000.0,경기도 안성시 서운면 신촌리 260번지 1호,36.9383407,127.2562697,2020-11-30
경기도,안성시,대현농장,오리,,10000.0,경기도 안성시 서운면 신촌리 260번지 1호,36.9383407064,127.2562697723,2021-06-30
경기도,안성시,대화 오리농장DHD,오리,,5500.0,경기도 안성시 일죽면 화곡리 637번지 1호 외1필지,37.106059157,127.4525617725,2021-06-30
경기도,안성시,도란도란,닭,산란계,80000.0,경기도 안성시 보개면 남풍리 732번지,37.0640146,127.3123435,2020-11-30
경기도,안성시,도란도란,닭,산란계,138000.0,경기도 안성시 보개면 남풍리 732번지,37.0639861701,127.3126466066,2021-11-30
경기도,안성시,동남농원,닭,육계,2000.0,"경기도 안성시 일죽면 송천리 478번지 외5필지(473,474,475,475-1,476)",37.0907909,127.470133,2020-01-31
경기도,안성시,동남농원,닭,육계,2000.0,"경기도 안성시 일죽면 송천리 478번지 외5필지(473,474,475,475-1,476)",37.0895957841,127.4700916998,2021-11-30
경기도,안성시,동신농장,닭,육계,71400.0,경기도 안성시 보개면 동신리 655번지 외 3필지,36.9999189782,127.2950239002,2021-06-30
경기도,안성시,동신농장,닭,산란계,40000.0,경기도 안성시 보개면 동신리 655번지,36.9996672,127.2956244,2020-11-30
경기도,안성시,동원축산,오리,,3000.0,"경기도 안성시 공도읍 건천리 13번지 7호 외 3필지(14-1, 15-1, 19-13번지)",36.9730246,127.1809954,2020-06-30
경기도,안성시,두교농장,닭,육계,40000.0,경기도 안성시 죽산면 두교리 103번지,37.0153631,127.446827,2021-04-30
경기도,안성시,두교농장,닭,육계,40000.0,경기도 안성시 죽산면 두교리 103번지,37.0152821969,127.4464693067,2021-09-30
경기도,안성시,두메농장,닭,산란계,310000.0,경기도 안성시 일죽면 산북리 104번지 1호 외 9필지,37.0856870573,127.5126597683,2021-07-31
경기도,안성시,두평마을회,닭,육계,37000.0,경기도 안성시 죽산면 두현리 327번지 외 2필지,37.0645201556,127.4055014876,2021-11-30
경기도,안성시,둥지농장,오리,,17000.0,"경기도 안성시 보개면 내방리 228번지 4호 외 4필지(228-5,-6,229,52)",37.0203578,127.3125372,2020-11-30
경기도,안성시,드림팜,닭,육계,90000.0,"경기도 안성시 미양면 법전리 55번지 외 2필지(52번지, 52-1번지)",36.9466133,127.2144673,2021-04-30
경기도,안성시,드림팜,닭,육계,90000.0,"경기도 안성시 미양면 법전리 55번지 외 2필지(52번지, 52-1번지)",36.9463865225,127.2142475645,2021-07-31
경기도,안성시,마전농장,오리,,15000.0,경기도 안성시 삼죽면 마전리 132번지 1호,37.0413368058,127.3465836231,2021-11-30
경기도,안성시,만우농장,닭,육계,30000.0,경기도 안성시 보개면 적가리 194번지,37.0527134,127.2842037,2020-07-31
경기도,안성시,만우농장,닭,육계,30000.0,경기도 안성시 보개면 적가리 194번지,37.0526887688,127.2846475481,2021-07-31
경기도,안성시,명근농장,닭,산란계,35000.0,경기도 안성시 양성면 장서리 407번지 9호,37.094719654,127.2039239949,2021-06-30
경기도,안성시,민호농장,닭,육계,38000.0,경기도 안성시 대덕면 삼한리 117번지,37.0567494652,127.2820379422,2021-09-30
경기도,안성시,민호농장,닭,육계,38000.0,경기도 안성시 대덕면 삼한리 117번지,37.0565754,127.2818683,2020-06-30
경기도,안성시,병일농장,닭,육계,45000.0,경기도 안성시 보개면 복평리 75번지 2호,37.0366564668,127.3131429021,2021-11-30
경기도,안성시,보광농원,닭,산란계,12000.0,경기도 안성시 일죽면 죽림리 880번지 외 1필지,37.0724331872,127.4463279167,2021-07-31
경기도,안성시,봄양계장,닭,산란계,14000.0,경기도 안성시 금광면 삼흥리 405번지,37.0172737274,127.3658437544,2021-07-31
경기도,안성시,부원농장,닭,육계,50000.0,경기도 안성시 서운면 양촌리 120번지,36.9451181769,127.2788747833,2021-06-30
경기도,안성시,부희농장,오리,,16000.0,경기도 안성시 미양면 강덕리 77번지 3호,36.9564840014342,127.228370013425,2020-01-31
경기도,안성시,북좌농장,닭,육계,20000.0,경기도 안성시 보개면 북좌리 50번지,37.0419676,127.3349822,2020-07-31
경기도,안성시,북좌농장,닭,육계,20000.0,경기도 안성시 보개면 북좌리 50번지,37.0419522204,127.3349661486,2021-09-30
경기도,안성시,사오농장,닭,육계,100000.0,경기도 안성시 보개면 남풍리 243번지,37.0669972457,127.3246304634,2021-06-30
경기도,안성시,삼학농장,닭,산란계,45000.0,경기도 안성시 일죽면 화봉리 191번지,37.0639636,127.4821902,2020-11-30
경기도,안성시,삼학농장,닭,산란계,45000.0,경기도 안성시 일죽면 화봉리 191번지,37.0642770115,127.4821712321,2021-07-31
경기도,안성시,삼한농장,닭,육계,85000.0,경기도 안성시 양성면 삼암리 477번지 5호,37.028185,127.2105801,2020-01-31
경기도,안성시,삼한농장,닭,육계,85000.0,경기도 안성시 양성면 삼암리 477번지 5호,37.0282819465,127.2102983102,2021-11-30
경기도,안성시,삼흥농장,닭,산란계,54000.0,경기도 안성시 금광면 삼흥리 562번지 1호,37.0276556373,127.3715819362,2021-09-30
경기도,안성시,상록농장,닭,육계,66500.0,"경기도 안성시 금광면 현곡리 137번지 외 2필지(141, 142)",36.9815578,127.3484781,2021-04-30
경기도,안성시,상록농장,닭,육계,66500.0,"경기도 안성시 금광면 현곡리 137번지 외 2필지(141, 142)",36.9816912774,127.3487484619,2021-06-30
경기도,안성시,상수리숲농장,닭,산란계,400.0,경기도 안성시 양성면 방신리 산 36번지 2호,37.0361612,127.1757702,2020-04-30
경기도,안성시,상수리숲농장,닭,산란계,1500.0,경기도 안성시 양성면 방신리 68번지 2호,37.0356464205,127.1753796345,2021-06-30
경기도,안성시,상원농장,닭,산란계,60000.0,경기도 안성시 서운면 신촌리 11번지,36.9382045170773,127.255615683175,2020-06-30
경기도,안성시,상원농장,닭,산란계,60000.0,경기도 안성시 서운면 신촌리 산 11번지,36.9304137150368,127.266270643434,2021-11-30
경기도,안성시,서부농장,닭,육계,14500.0,경기도 안성시 원곡면 성주리 321번지 1호,37.0889457894,127.1523558141,2021-06-30
경기도,안성시,서운농장,닭,산란계,250000.0,경기도 안성시 서운면 신촌리 280번지 2호 외 1필지,36.9342969441,127.2628706116,2021-06-30
경기도,안성시,서윤농장,닭,육계,50000.0,경기도 안성시 보개면 내방리 38번지 2호 (외 4필지),37.0227462473,127.3123109359,2021-09-30
경기도,안성시,서현농장,닭,육계,32000.0,경기도 안성시 중리동 388번지 2호,36.986035436,127.2744077319,2021-11-30
경기도,안성시,석우농장,닭,육계,73000.0,경기도 안성시 보개면 양복리 696번지 외2필지,37.0121069931,127.3114250981,2021-06-30
경기도,안성시,석찬 농장,닭,육계,50000.0,경기도 안성시 고삼면 신창리 362번지,37.0749075,127.2426554,2020-11-30
경기도,안성시,석찬 농장,닭,육계,50000.0,경기도 안성시 고삼면 신창리 362번지,37.0751492104,127.2423401777,2021-09-30
경기도,안성시,선암농장,닭,육계,10000.0,경기도 안성시 금광면 개산리 10번지 1호 외 1필지(11),36.9889863774,127.2909403737,2021-07-31
경기도,안성시,선유 칠면조 농장,칠면조,,1500.0,경기도 안성시 일죽면 신흥리 907번지 0호,37.122708,127.4626887,2020-06-30
경기도,안성시,선일농장,닭,육계,85000.0,경기도 안성시 금광면 사흥리 131번지 1호,37.0008569,127.3729778,2020-01-31
경기도,안성시,선일농장,닭,육계,80000.0,경기도 안성시 금광면 사흥리 131번지 1호,37.0010372595,127.3726494768,2021-06-30
경기도,안성시,성공농장,닭,육계,40000.0,경기도 안성시 서운면 현매리 116번지 2호,36.9405289,127.2302449,2020-07-31
경기도,안성시,성공농장,닭,육계,42000.0,경기도 안성시 서운면 현매리 116번지 2호 (외1필지),36.9407279369,127.2307546723,2021-11-30
경기도,안성시,성욱농장,오리,,9000.0,경기도 안성시 대덕면 무능리 243번지,37.0480948655,127.2252027356,2021-09-30
경기도,안성시,성원농장,닭,산란계,50000.0,경기도 안성시 공도읍 신두리 200번지 39호,36.9951905,127.1984367,2020-06-30
